id,domain_code,domain_title,dai_code,dai_title,chu_code,chu_title,sho_code,sho_title,remarks,source_pdf,source_page
S2-7-ウ-b,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,7,人体の成長・発達・加齢変化,ウ,口腔・顎の機能の発達,b,唾液分泌機能,,000920686.pdf,7
S2-7-ウ-c,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,7,人体の成長・発達・加齢変化,ウ,口腔・顎の機能の発達,c,味覚,,000920686.pdf,7
S2-7-ウ-d,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,7,人体の成長・発達・加齢変化,ウ,口腔・顎の機能の発達,d,口腔機能の評価法,,000920686.pdf,7
S2-7-エ-a,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,7,人体の成長・発達・加齢変化,エ,口腔・顎顔面の加齢変化,a,器質的変化,,000920686.pdf,7
S2-7-エ-b,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,7,人体の成長・発達・加齢変化,エ,口腔・顎顔面の加齢変化,b,機能的変化,,000920686.pdf,7
S2-8-ア-a,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,ア,頭頸部の形成,a,鰓弓〈咽頭弓〉,,000920686.pdf,7
S2-8-ア-b,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,ア,頭頸部の形成,b,顎顔面（口蓋、顎関節を含む）,※形成異常,000920686.pdf,7
S2-8-ア-c,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,ア,頭頸部の形成,c,舌、唾液腺,,000920686.pdf,7
S2-8-イ-a,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,イ,歯・歯周組織の形成と歯の萌出,a,歯胚の形成,歯堤、歯胚,000920686.pdf,7
S2-8-イ-b,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,イ,歯・歯周組織の形成と歯の萌出,b,歯の硬組織形成,※歯髄,000920686.pdf,7
S2-8-イ-c,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,イ,歯・歯周組織の形成と歯の萌出,c,歯周組織形成,,000920686.pdf,7
S2-8-イ-d,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,イ,歯・歯周組織の形成と歯の萌出,d,歯の萌出,※歯根形成,000920686.pdf,7
S2-8-ウ-a,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,ウ,骨組織代謝,a,軟骨内骨化、膜内〈膜性〉骨化,,000920686.pdf,7
S2-8-ウ-b,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,ウ,骨組織代謝,b,形成、吸収、改造〈リモデリング〉,※細胞間情報伝達,000920686.pdf,7
S2-8-ウ-c,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,ウ,骨組織代謝,c,石灰化機構,,000920686.pdf,7
S2-8-エ-a,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,エ,頭部の成長・発育,a,頭蓋,,000920686.pdf,7
S2-8-エ-b,souron2,総論Ⅱ正常構造と機能、発生、成長、発達、加齢変化,8,口腔・顎顔面の発生・成長・発育,エ,頭部の成長・発育,b,歯列、咬合,,000920686.pdf,7
S3-1-ア,souron3,総論Ⅲ病因、病態,1,病因・病態,ア,内因・外因,,,,000920686.pdf,8
S3-1-イ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,イ,細胞・組織の損傷,a,代謝障害（変性）,,000920686.pdf,8
S3-1-イ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,イ,細胞・組織の損傷,b,細胞死,,000920686.pdf,8
S3-1-ウ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,ウ,修復と再生,a,再生,,000920686.pdf,8
S3-1-ウ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,ウ,修復と再生,b,創傷治癒,,000920686.pdf,8
S3-1-ウ-c,souron3,総論Ⅲ病因、病態,1,病因・病態,ウ,修復と再生,c,異物処理,,000920686.pdf,8
S3-1-エ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,エ,細胞・組織の適応,a,肥大,,000920686.pdf,8
S3-1-エ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,エ,細胞・組織の適応,b,過形成,,000920686.pdf,8
S3-1-エ-c,souron3,総論Ⅲ病因、病態,1,病因・病態,エ,細胞・組織の適応,c,萎縮,,000920686.pdf,8
S3-1-エ-d,souron3,総論Ⅲ病因、病態,1,病因・病態,エ,細胞・組織の適応,d,化生,,000920686.pdf,8
S3-1-オ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,オ,循環障害,a,全身の循環障害,,000920686.pdf,8
S3-1-オ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,オ,循環障害,b,局所の循環障害,,000920686.pdf,8
S3-1-カ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,カ,炎症,a,病因,,000920686.pdf,8
S3-1-カ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,カ,炎症,b,分類と病態,,000920686.pdf,8
S3-1-キ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,キ,感染症,a,病原微生物,,000920686.pdf,8
S3-1-キ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,キ,感染症,b,感染症,,000920686.pdf,8
S3-1-ク-a,souron3,総論Ⅲ病因、病態,1,病因・病態,ク,免疫異常,a,免疫不全,,000920686.pdf,8
S3-1-ク-b,souron3,総論Ⅲ病因、病態,1,病因・病態,ク,免疫異常,b,自己免疫疾患,,000920686.pdf,8
S3-1-ク-c,souron3,総論Ⅲ病因、病態,1,病因・病態,ク,免疫異常,c,アレルギー（過敏症）,,000920686.pdf,8
S3-1-ケ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,ケ,嚢胞,a,病因,,000920686.pdf,8
S3-1-ケ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,ケ,嚢胞,b,分類と病態,,000920686.pdf,8
S3-1-ケ-c,souron3,総論Ⅲ病因、病態,1,病因・病態,ケ,嚢胞,c,組織学的構造,,000920686.pdf,8
S3-1-コ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,コ,腫瘍,a,病因,,000920686.pdf,8
S3-1-コ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,コ,腫瘍,b,分類と病態,,000920686.pdf,8
S3-1-コ-c,souron3,総論Ⅲ病因、病態,1,病因・病態,コ,腫瘍,c,組織学的構造,,000920686.pdf,8
S3-1-コ-d,souron3,総論Ⅲ病因、病態,1,病因・病態,コ,腫瘍,d,口腔潜在的悪性疾患,※前癌状態、前癌病変,000920686.pdf,8
S3-1-コ-e,souron3,総論Ⅲ病因、病態,1,病因・病態,コ,腫瘍,e,腫瘍と宿主の関係,,000920686.pdf,8
S3-1-サ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,サ,疼痛,a,侵害受容性疼痛,,000920686.pdf,8
S3-1-サ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,サ,疼痛,b,神経障害性疼痛,,000920686.pdf,8
S3-1-サ-c,souron3,総論Ⅲ病因、病態,1,病因・病態,サ,疼痛,c,口腔・顔面領域の疼痛,,000920686.pdf,8
S3-1-サ-d,souron3,総論Ⅲ病因、病態,1,病因・病態,サ,疼痛,d,その他の疼痛,,000920686.pdf,8
S3-1-シ-a,souron3,総論Ⅲ病因、病態,1,病因・病態,シ,中毒、放射線障害,a,中毒の発生要因・病態生理,,000920686.pdf,8
S3-1-シ-b,souron3,総論Ⅲ病因、病態,1,病因・病態,シ,中毒、放射線障害,b,放射線の影響,,000920686.pdf,8
S3-1-ス-a,souron3,総論Ⅲ病因、病態,1,病因・病態,ス,医原病,a,検査・診断に伴う医原病,,000920686.pdf,8
S3-1-ス-b,souron3,総論Ⅲ病因、病態,1,病因・病態,ス,医原病,b,治療に伴う医原病,,000920686.pdf,8
S3-2-ア-a,souron3,総論Ⅲ病因、病態,2,口腔・顎顔面領域の疾患の病因・病態,ア,主な病因・病態,a,先天異常・発育異常,,000920686.pdf,8
S3-2-ア-b,souron3,総論Ⅲ病因、病態,2,口腔・顎顔面領域の疾患の病因・病態,ア,主な病因・病態,b,歯・歯周組織の疾患,,000920686.pdf,8
S3-2-ア-c,souron3,総論Ⅲ病因、病態,2,口腔・顎顔面領域の疾患の病因・病態,ア,主な病因・病態,c,口腔粘膜の疾患,,000920686.pdf,8
S3-2-ア-d,souron3,総論Ⅲ病因、病態,2,口腔・顎顔面領域の疾患の病因・病態,ア,主な病因・病態,d,軟組織の疾患,,000920686.pdf,8
S3-2-ア-e,souron3,総論Ⅲ病因、病態,2,口腔・顎顔面領域の疾患の病因・病態,ア,主な病因・病態,e,顎骨・顎関節の疾患,,000920686.pdf,8
S3-2-ア-f,souron3,総論Ⅲ病因、病態,2,口腔・顎顔面領域の疾患の病因・病態,ア,主な病因・病態,f,唾液腺の疾患,,000920686.pdf,8
S3-2-ア-g,souron3,総論Ⅲ病因、病態,2,口腔・顎顔面領域の疾患の病因・病態,ア,主な病因・病態,g,口腔・顎顔面領域に症状を伴う全身疾患,,000920686.pdf,8
S3-2-イ-a,souron3,総論Ⅲ病因、病態,2,口腔・顎顔面領域の疾患の病因・病態,イ,歯の喪失に伴う変化・障害,a,口腔・顎顔面領域の変化・障害,,000920686.pdf,9
S3-2-イ-b,souron3,総論Ⅲ病因、病態,2,口腔・顎顔面領域の疾患の病因・病態,イ,歯の喪失に伴う変化・障害,b,全身への影響,,000920686.pdf,9
S3-3-ア,souron3,総論Ⅲ病因、病態,3,個体の死,ア,概念,,,,000920686.pdf,9
S3-3-イ,souron3,総論Ⅲ病因、病態,3,個体の死,イ,判定,,,,000920686.pdf,9
S4-1-ア,souron4,総論Ⅳ主要症候,1,全身の症候,ア,一般的症候,,,発熱、全身倦怠感、食思〈欲〉不振、体重減少・増加、ショック、意識障害、失神、けいれん、めまい、脱水、浮腫,000920686.pdf,10
S4-1-イ,souron4,総論Ⅳ主要症候,1,全身の症候,イ,皮膚・粘膜,,,水疱、膿疱、蕁麻疹、湿疹,000920686.pdf,10
S4-1-ウ,souron4,総論Ⅳ主要症候,1,全身の症候,ウ,呼吸・循環器,,,呼吸困難、息切れ、喘鳴、チアノーゼ、胸痛、動悸、頻脈・徐脈、不整脈、血圧上昇・低下,000920686.pdf,10
S4-1-エ,souron4,総論Ⅳ主要症候,1,全身の症候,エ,消化器,,,悪心、嘔吐、下痢、黄疸,000920686.pdf,10
S4-1-オ,souron4,総論Ⅳ主要症候,1,全身の症候,オ,血液・造血器、免疫,,,貧血、出血傾向,000920686.pdf,10
S4-1-カ,souron4,総論Ⅳ主要症候,1,全身の症候,カ,腎・泌尿器・生殖器,,,乏尿、無尿、多尿,000920686.pdf,10
S4-1-キ,souron4,総論Ⅳ主要症候,1,全身の症候,キ,心理、精神機能,,,認知症、睡眠障害,000920686.pdf,10
S4-1-ク,souron4,総論Ⅳ主要症候,1,全身の症候,ク,神経系、運動器,,,頭痛、高次脳機能障害、運動麻痺,000920686.pdf,10
S4-1-ケ,souron4,総論Ⅳ主要症候,1,全身の症候,ケ,内分泌・代謝・栄養,,,低血糖,000920686.pdf,10
S4-2-ア,souron4,総論Ⅳ主要症候,2,口腔・顎顔面の症候,ア,歯、歯髄・根尖歯周組織,,,,000920686.pdf,10
S4-2-イ,souron4,総論Ⅳ主要症候,2,口腔・顎顔面の症候,イ,歯周組織,,,,000920686.pdf,10
S4-2-ウ,souron4,総論Ⅳ主要症候,2,口腔・顎顔面の症候,ウ,歯列、咬合,,,咬合異常,000920686.pdf,10
S4-2-エ,souron4,総論Ⅳ主要症候,2,口腔・顎顔面の症候,エ,口腔粘膜,,,,000920686.pdf,10
S4-2-オ,souron4,総論Ⅳ主要症候,2,口腔・顎顔面の症候,オ,顎骨,,,,000920686.pdf,10
S4-2-カ,souron4,総論Ⅳ主要症候,2,口腔・顎顔面の症候,カ,顎関節,,,,000920686.pdf,10
S4-2-キ,souron4,総論Ⅳ主要症候,2,口腔・顎顔面の症候,キ,軟組織、唾液腺,,,舌、筋、リンパ節,000920686.pdf,10
S4-2-ク,souron4,総論Ⅳ主要症候,2,口腔・顎顔面の症候,ク,口腔・顎顔面の機能障害,,,開口・閉口障害、咀嚼障害、哺乳障害、摂食嚥下障害、発話障害〈発話機能障害〉、感覚障害、口腔乾燥,000920686.pdf,10
S5-1-ア,souron5,総論Ⅴ診察,1,診察総論,ア,医療面接,,,,000920686.pdf,11
S5-1-イ,souron5,総論Ⅴ診察,1,診察総論,イ,診察の基本,,,,000920686.pdf,11
S5-1-ウ,souron5,総論Ⅴ診察,1,診察総論,ウ,全身の診察,,,,000920686.pdf,11
S5-1-エ,souron5,総論Ⅴ診察,1,診察総論,エ,救急時の診察,,,,000920686.pdf,11
S5-1-オ,souron5,総論Ⅴ診察,1,診察総論,オ,根拠に基づいた医療〈EBM〉,,,※診療ガイドライン,000920686.pdf,11
S5-1-カ-a,souron5,総論Ⅴ診察,1,診察総論,カ,評価の基本,a,バイタルサイン,,000920686.pdf,11
S5-1-カ-b,souron5,総論Ⅴ診察,1,診察総論,カ,評価の基本,b,意識レベル,※Japan Coma Scale〈JCS〉,000920686.pdf,11
S5-1-カ-c,souron5,総論Ⅴ診察,1,診察総論,カ,評価の基本,c,重症度と緊急度,,000920686.pdf,11
S5-1-カ-d,souron5,総論Ⅴ診察,1,診察総論,カ,評価の基本,d,既往歴・合併症,,000920686.pdf,11
S5-2-ア,souron5,総論Ⅴ診察,2,小児への対応,ア,身体的特徴,,,,000920686.pdf,11
S5-2-イ,souron5,総論Ⅴ診察,2,小児への対応,イ,心理・社会的特徴,,,,000920686.pdf,11
S5-2-ウ,souron5,総論Ⅴ診察,2,小児への対応,ウ,診察の基本,,,,000920686.pdf,11
S5-2-エ,souron5,総論Ⅴ診察,2,小児への対応,エ,年齢に応じた対応,,,,000920686.pdf,11
S5-2-オ-a,souron5,総論Ⅴ診察,2,小児への対応,オ,発達障害のある小児への対応,a,自閉スペクトラム症［自閉症スペクトラム障害〈ASD〉］,,000920686.pdf,11
S5-2-オ-b,souron5,総論Ⅴ診察,2,小児への対応,オ,発達障害のある小児への対応,b,注意欠如・多動症［注意欠陥多動性障害〈ADHD〉］,,000920686.pdf,11
S5-2-オ-c,souron5,総論Ⅴ診察,2,小児への対応,オ,発達障害のある小児への対応,c,限局性学習症［学習障害〈LD〉］,,000920686.pdf,11
S5-3-ア,souron5,総論Ⅴ診察,3,障害者への対応,ア,障害の概念,,,,000920686.pdf,11
S5-3-イ-a,souron5,総論Ⅴ診察,3,障害者への対応,イ,障害の分類,a,身体障害,,000920686.pdf,11
S5-3-イ-b,souron5,総論Ⅴ診察,3,障害者への対応,イ,障害の分類,b,知的障害,,000920686.pdf,11
S5-3-イ-c,souron5,総論Ⅴ診察,3,障害者への対応,イ,障害の分類,c,精神障害,,000920686.pdf,11
S5-3-イ-d,souron5,総論Ⅴ診察,3,障害者への対応,イ,障害の分類,d,発達障害,,000920686.pdf,11
S5-3-ウ,souron5,総論Ⅴ診察,3,障害者への対応,ウ,行動調整,,,,000920686.pdf,11
S5-3-エ,souron5,総論Ⅴ診察,3,障害者への対応,エ,診察の基本,,,,000920686.pdf,11
S5-3-オ,souron5,総論Ⅴ診察,3,障害者への対応,オ,歯科治療上留意すべき事項,,,,000920686.pdf,11
S5-3-カ,souron5,総論Ⅴ診察,3,障害者への対応,カ,健康支援、患者管理,,,,000920686.pdf,11
S5-4-ア,souron5,総論Ⅴ診察,4,妊婦・授乳婦への対応,ア,身体的特徴,,,,000920686.pdf,11
S5-4-イ,souron5,総論Ⅴ診察,4,妊婦・授乳婦への対応,イ,心理・社会的特徴,,,,000920686.pdf,11
S5-4-ウ,souron5,総論Ⅴ診察,4,妊婦・授乳婦への対応,ウ,診察の基本,,,,000920686.pdf,11
S5-4-エ,souron5,総論Ⅴ診察,4,妊婦・授乳婦への対応,エ,歯科治療上留意すべき事項,,,※投薬上の注意,000920686.pdf,11
S5-5-ア-a,souron5,総論Ⅴ診察,5,高齢者への対応,ア,診察の基本,a,診察時の注意,,000920686.pdf,12
S5-5-イ-a,souron5,総論Ⅴ診察,5,高齢者への対応,イ,評価,a,日常生活動作〈ADL〉,,000920686.pdf,12
S5-5-イ-b,souron5,総論Ⅴ診察,5,高齢者への対応,イ,評価,b,手段的日常生活動作〈IADL〉,,000920686.pdf,12
S5-5-イ-c,souron5,総論Ⅴ診察,5,高齢者への対応,イ,評価,c,認知機能,,000920686.pdf,12
S5-5-イ-d,souron5,総論Ⅴ診察,5,高齢者への対応,イ,評価,d,運動機能,※サルコペニア,000920686.pdf,12
S5-5-イ-e,souron5,総論Ⅴ診察,5,高齢者への対応,イ,評価,e,摂食嚥下障害,,000920686.pdf,12
S5-5-イ-f,souron5,総論Ⅴ診察,5,高齢者への対応,イ,評価,f,要介護度、介護状況,※フレイル,000920686.pdf,12
